STATE,ST_CASE,VEH_NO,PER_NO,NMIMPAIR,YEAR
Texas,482380.0,0.0,2.0,Not Reported,2017
Texas,482382.0,0.0,1.0,Not Reported,2017
Texas,482383.0,0.0,1.0,None/Apparently Normal,2017
Texas,482385.0,0.0,1.0,Not Reported,2017
Texas,482386.0,0.0,1.0,"Ill, Blackout",2017
Texas,482394.0,0.0,1.0,Not Reported,2017
Texas,482394.0,0.0,2.0,Not Reported,2017
Texas,482400.0,0.0,1.0,Not Reported,2017
Texas,482401.0,0.0,1.0,Not Reported,2017
Texas,482402.0,0.0,1.0,Not Reported,2017
Texas,482412.0,0.0,1.0,Not Reported,2017
Texas,482413.0,0.0,1.0,Not Reported,2017
Texas,482419.0,0.0,1.0,Not Reported,2017
Texas,482421.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482429.0,0.0,1.0,Not Reported,2017
Texas,482431.0,0.0,1.0,Not Reported,2017
Texas,482431.0,0.0,2.0,Not Reported,2017
Texas,482432.0,0.0,1.0,Not Reported,2017
Texas,482433.0,0.0,1.0,Not Reported,2017
Texas,482435.0,0.0,1.0,Not Reported,2017
Texas,482440.0,0.0,1.0,Not Reported,2017
Texas,482441.0,0.0,1.0,Not Reported,2017
Texas,482459.0,0.0,1.0,Not Reported,2017
Texas,482461.0,0.0,1.0,Not Reported,2017
Texas,482463.0,0.0,1.0,Not Reported,2017
Texas,482464.0,0.0,1.0,Not Reported,2017
Texas,482465.0,0.0,1.0,Not Reported,2017
Texas,482469.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482471.0,0.0,1.0,Not Reported,2017
Texas,482473.0,0.0,1.0,Not Reported,2017
Texas,482475.0,0.0,1.0,Not Reported,2017
Texas,482478.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482482.0,0.0,1.0,Not Reported,2017
Texas,482484.0,0.0,1.0,None/Apparently Normal,2017
Texas,482486.0,0.0,1.0,None/Apparently Normal,2017
Texas,482494.0,0.0,1.0,None/Apparently Normal,2017
Texas,482496.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482497.0,0.0,1.0,Not Reported,2017
Texas,482499.0,0.0,1.0,None/Apparently Normal,2017
Texas,482501.0,0.0,1.0,None/Apparently Normal,2017
Texas,482502.0,0.0,1.0,None/Apparently Normal,2017
Texas,482507.0,0.0,1.0,None/Apparently Normal,2017
Texas,482510.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482511.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482512.0,0.0,1.0,Not Reported,2017
Texas,482514.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482520.0,0.0,1.0,Not Reported,2017
Texas,482526.0,0.0,1.0,Not Reported,2017
Texas,482540.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482545.0,0.0,1.0,Not Reported,2017
Texas,482557.0,0.0,1.0,Not Reported,2017
Texas,482566.0,0.0,1.0,Not Reported,2017
Texas,482571.0,0.0,1.0,Not Reported,2017
Texas,482571.0,0.0,2.0,Not Reported,2017
Texas,482577.0,0.0,1.0,Not Reported,2017
Texas,482579.0,0.0,1.0,Not Reported,2017
Texas,482593.0,0.0,1.0,Not Reported,2017
Texas,482595.0,0.0,1.0,Not Reported,2017
Texas,482595.0,0.0,2.0,Not Reported,2017
Texas,482596.0,0.0,1.0,Not Reported,2017
Texas,482598.0,0.0,1.0,Not Reported,2017
Texas,482599.0,0.0,1.0,Not Reported,2017
Texas,482600.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482605.0,0.0,1.0,Not Reported,2017
Texas,482611.0,0.0,1.0,Not Reported,2017
Texas,482612.0,0.0,1.0,Not Reported,2017
Texas,482615.0,0.0,1.0,Not Reported,2017
Texas,482628.0,0.0,1.0,Not Reported,2017
Texas,482633.0,0.0,1.0,Not Reported,2017
Texas,482635.0,0.0,1.0,Not Reported,2017
Texas,482639.0,0.0,1.0,Not Reported,2017
Texas,482649.0,0.0,1.0,Not Reported,2017
Texas,482649.0,0.0,2.0,Not Reported,2017
Texas,482651.0,0.0,1.0,Not Reported,2017
Texas,482659.0,0.0,1.0,Not Reported,2017
Texas,482670.0,0.0,1.0,None/Apparently Normal,2017
Texas,482674.0,0.0,1.0,None/Apparently Normal,2017
Texas,482675.0,0.0,1.0,None/Apparently Normal,2017
Texas,482678.0,0.0,1.0,Not Reported,2017
Texas,482682.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482684.0,0.0,1.0,Not Reported,2017
Texas,482687.0,0.0,1.0,Not Reported,2017
Texas,482689.0,0.0,1.0,Not Reported,2017
Texas,482694.0,0.0,1.0,Not Reported,2017
Texas,482701.0,0.0,1.0,Not Reported,2017
Texas,482722.0,0.0,1.0,Not Reported,2017
Texas,482722.0,0.0,2.0,Not Reported,2017
Texas,482727.0,0.0,1.0,Not Reported,2017
Texas,482737.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2017
Texas,482737.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482743.0,0.0,1.0,Not Reported,2017
Texas,482745.0,0.0,1.0,Not Reported,2017
Texas,482753.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2017
Texas,482757.0,0.0,1.0,Not Reported,2017
Texas,482767.0,0.0,1.0,Not Reported,2017
Texas,482768.0,0.0,1.0,Not Reported,2017
Texas,482773.0,0.0,1.0,Not Reported,2017
Texas,482774.0,0.0,1.0,Not Reported,2017
Texas,482775.0,0.0,1.0,Not Reported,2017
Texas,482778.0,0.0,1.0,Not Reported,2017
Texas,482786.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482787.0,0.0,1.0,Not Reported,2017
Texas,482791.0,0.0,1.0,Not Reported,2017
Texas,482792.0,0.0,1.0,Not Reported,2017
Texas,482792.0,0.0,2.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482793.0,0.0,1.0,Not Reported,2017
Texas,482800.0,0.0,1.0,Not Reported,2017
Texas,482802.0,0.0,1.0,Not Reported,2017
Texas,482811.0,0.0,1.0,Not Reported,2017
Texas,482815.0,0.0,1.0,Not Reported,2017
Texas,482820.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482823.0,0.0,1.0,Not Reported,2017
Texas,482825.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482829.0,0.0,1.0,Not Reported,2017
Texas,482832.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482836.0,0.0,1.0,Not Reported,2017
Texas,482855.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482858.0,0.0,1.0,"Ill, Blackout",2017
Texas,482869.0,0.0,1.0,Not Reported,2017
Texas,482874.0,0.0,1.0,Not Reported,2017
Texas,482876.0,0.0,1.0,Impaired Due to Previous Injury,2017
Texas,482876.0,0.0,2.0,Not Reported,2017
Texas,482876.0,0.0,3.0,Not Reported,2017
Texas,482876.0,0.0,4.0,Not Reported,2017
Texas,482882.0,0.0,1.0,Not Reported,2017
Texas,482883.0,0.0,1.0,Not Reported,2017
Texas,482889.0,0.0,1.0,Not Reported,2017
Texas,482891.0,0.0,1.0,Not Reported,2017
Texas,482892.0,0.0,1.0,Not Reported,2017
Texas,482894.0,0.0,1.0,Not Reported,2017
Texas,482910.0,0.0,1.0,Not Reported,2017
Texas,482912.0,0.0,1.0,Not Reported,2017
Texas,482921.0,0.0,1.0,Not Reported,2017
Texas,482927.0,0.0,1.0,Not Reported,2017
Texas,482942.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2017
Texas,482949.0,0.0,1.0,Not Reported,2017
Texas,482953.0,0.0,1.0,Not Reported,2017
Texas,482955.0,0.0,1.0,Not Reported,2017
Texas,482957.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,482974.0,0.0,1.0,Not Reported,2017
Texas,482976.0,0.0,1.0,Not Reported,2017
Texas,482977.0,0.0,1.0,Not Reported,2017
Texas,482985.0,0.0,1.0,Not Reported,2017
Texas,482988.0,0.0,1.0,Blind,2017
Texas,482989.0,0.0,1.0,Not Reported,2017
Texas,483003.0,0.0,1.0,Not Reported,2017
Texas,483006.0,0.0,1.0,Not Reported,2017
Texas,483011.0,0.0,1.0,Not Reported,2017
Texas,483013.0,0.0,1.0,Not Reported,2017
Texas,483025.0,0.0,1.0,Not Reported,2017
Texas,483026.0,0.0,1.0,Not Reported,2017
Texas,483029.0,0.0,1.0,Not Reported,2017
Texas,483037.0,0.0,1.0,Not Reported,2017
Texas,483038.0,0.0,1.0,Not Reported,2017
Texas,483039.0,0.0,1.0,Not Reported,2017
Texas,483047.0,0.0,1.0,Not Reported,2017
Texas,483049.0,0.0,1.0,Not Reported,2017
Texas,483058.0,0.0,1.0,Not Reported,2017
Texas,483061.0,0.0,1.0,Not Reported,2017
Texas,483065.0,0.0,1.0,Other Physical Impairment,2017
Texas,483067.0,0.0,1.0,Not Reported,2017
Texas,483071.0,0.0,1.0,Not Reported,2017
Texas,483079.0,0.0,1.0,Not Reported,2017
Texas,483083.0,0.0,1.0,Not Reported,2017
Texas,483085.0,0.0,1.0,Not Reported,2017
Texas,483087.0,0.0,1.0,Not Reported,2017
Texas,483099.0,0.0,1.0,Not Reported,2017
Texas,483105.0,0.0,1.0,Not Reported,2017
Texas,483107.0,0.0,1.0,Not Reported,2017
Texas,483108.0,0.0,1.0,Not Reported,2017
Texas,483110.0,0.0,1.0,Not Reported,2017
Texas,483111.0,0.0,1.0,Not Reported,2017
Texas,483113.0,0.0,1.0,Not Reported,2017
Texas,483115.0,0.0,1.0,Not Reported,2017
Texas,483117.0,0.0,1.0,Not Reported,2017
Texas,483121.0,0.0,1.0,Not Reported,2017
Texas,483126.0,0.0,1.0,Not Reported,2017
Texas,483142.0,0.0,1.0,Not Reported,2017
Texas,483146.0,0.0,1.0,Not Reported,2017
Texas,483153.0,0.0,1.0,Not Reported,2017
Texas,483159.0,0.0,1.0,Not Reported,2017
Texas,483161.0,0.0,1.0,Not Reported,2017
Texas,483162.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,483171.0,0.0,1.0,Not Reported,2017
Texas,483176.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,483182.0,0.0,1.0,Not Reported,2017
Texas,483184.0,0.0,1.0,Not Reported,2017
Texas,483185.0,0.0,1.0,Not Reported,2017
Texas,483186.0,0.0,1.0,Not Reported,2017
Texas,483189.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,483192.0,0.0,1.0,Not Reported,2017
Texas,483195.0,0.0,1.0,Not Reported,2017
Texas,483204.0,0.0,1.0,Not Reported,2017
Texas,483219.0,0.0,1.0,Not Reported,2017
Texas,483228.0,0.0,1.0,Not Reported,2017
Texas,483232.0,0.0,1.0,"Ill, Blackout",2017
Texas,483240.0,0.0,1.0,Not Reported,2017
Texas,483242.0,0.0,1.0,Not Reported,2017
Texas,483253.0,0.0,1.0,Not Reported,2017
Texas,483256.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,483261.0,0.0,1.0,Not Reported,2017
Texas,483270.0,0.0,1.0,Not Reported,2017
Texas,483271.0,0.0,1.0,Not Reported,2017
Texas,483274.0,0.0,1.0,Not Reported,2017
Texas,483278.0,0.0,1.0,Not Reported,2017
Texas,483283.0,0.0,1.0,Not Reported,2017
Texas,483288.0,0.0,1.0,Not Reported,2017
Texas,483288.0,0.0,2.0,Not Reported,2017
Texas,483303.0,0.0,1.0,None/Apparently Normal,2017
Texas,483305.0,0.0,1.0,Not Reported,2017
Texas,483309.0,0.0,1.0,Not Reported,2017
Texas,483320.0,0.0,1.0,Not Reported,2017
Texas,483323.0,0.0,1.0,Not Reported,2017
Texas,483326.0,0.0,1.0,Not Reported,2017
Texas,483330.0,0.0,1.0,Not Reported,2017
Texas,483330.0,0.0,2.0,Not Reported,2017
Texas,483337.0,0.0,1.0,Not Reported,2017
Texas,483341.0,0.0,1.0,Not Reported,2017
Texas,483342.0,0.0,1.0,Not Reported,2017
Texas,483343.0,0.0,1.0,Not Reported,2017
Texas,483346.0,0.0,1.0,Not Reported,2017
Texas,483347.0,0.0,1.0,Not Reported,2017
Texas,483348.0,0.0,1.0,Not Reported,2017
Texas,483349.0,0.0,1.0,Not Reported,2017
Texas,483357.0,0.0,1.0,Not Reported,2017
Texas,483361.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2017
Texas,483378.0,0.0,1.0,Not Reported,2017
Texas,483381.0,0.0,1.0,Not Reported,2017
Texas,483384.0,0.0,1.0,Not Reported,2017
Texas,483385.0,0.0,1.0,Not Reported,2017
Texas,483393.0,0.0,1.0,Not Reported,2017
Texas,483396.0,0.0,1.0,Not Reported,2017
Texas,483408.0,0.0,1.0,Not Reported,2017
Texas,483417.0,0.0,1.0,Not Reported,2017
Texas,483418.0,0.0,1.0,Not Reported,2017
Texas,483421.0,0.0,1.0,Not Reported,2017
Texas,483422.0,0.0,1.0,Not Reported,2017
Texas,483424.0,0.0,1.0,Not Reported,2017
Texas,483427.0,0.0,1.0,Not Reported,2017
Texas,483430.0,0.0,1.0,Not Reported,2017
Texas,483437.0,0.0,1.0,Not Reported,2017
Texas,480005.0,0.0,1.0,Not Reported,2018
Texas,480009.0,0.0,1.0,Not Reported,2018
Texas,480020.0,0.0,1.0,Not Reported,2018
Texas,480020.0,0.0,2.0,Not Reported,2018
Texas,480023.0,0.0,1.0,None/Apparently Normal,2018
Texas,480030.0,0.0,1.0,Not Reported,2018
Texas,480042.0,0.0,1.0,Not Reported,2018
Texas,480048.0,0.0,1.0,Not Reported,2018
Texas,480055.0,0.0,1.0,Not Reported,2018
Texas,480055.0,0.0,2.0,Not Reported,2018
Texas,480055.0,0.0,3.0,Not Reported,2018
Texas,480055.0,0.0,4.0,Not Reported,2018
Texas,480059.0,0.0,1.0,Not Reported,2018
Texas,480067.0,0.0,1.0,Not Reported,2018
Texas,480072.0,0.0,1.0,Not Reported,2018
Texas,480075.0,0.0,1.0,Not Reported,2018
Texas,480076.0,0.0,1.0,Not Reported,2018
Texas,480076.0,0.0,2.0,Not Reported,2018
Texas,480079.0,0.0,1.0,Not Reported,2018
Texas,480092.0,0.0,1.0,Not Reported,2018
Texas,480097.0,0.0,1.0,Not Reported,2018
Texas,480099.0,0.0,1.0,Not Reported,2018
Texas,480103.0,0.0,1.0,Not Reported,2018
Texas,480104.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480118.0,0.0,1.0,Not Reported,2018
Texas,480121.0,0.0,1.0,Not Reported,2018
Texas,480125.0,0.0,1.0,Not Reported,2018
Texas,480129.0,0.0,1.0,Not Reported,2018
Texas,480131.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480138.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480138.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2018
Texas,480147.0,0.0,1.0,Not Reported,2018
Texas,480150.0,0.0,1.0,Not Reported,2018
Texas,480151.0,0.0,1.0,Not Reported,2018
Texas,480152.0,0.0,1.0,Not Reported,2018
Texas,480154.0,0.0,1.0,Not Reported,2018
Texas,480157.0,0.0,1.0,Not Reported,2018
Texas,480160.0,0.0,1.0,Not Reported,2018
Texas,480190.0,0.0,1.0,Not Reported,2018
Texas,480202.0,0.0,1.0,Not Reported,2018
Texas,480205.0,0.0,1.0,Not Reported,2018
Texas,480208.0,0.0,1.0,Not Reported,2018
Texas,480213.0,0.0,1.0,Not Reported,2018
Texas,480220.0,0.0,1.0,Not Reported,2018
Texas,480226.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480229.0,0.0,1.0,Not Reported,2018
Texas,480235.0,0.0,1.0,Not Reported,2018
Texas,480243.0,0.0,1.0,Not Reported,2018
Texas,480250.0,0.0,1.0,Not Reported,2018
Texas,480261.0,0.0,1.0,Not Reported,2018
Texas,480273.0,0.0,1.0,Not Reported,2018
Texas,480274.0,0.0,1.0,Not Reported,2018
Texas,480275.0,0.0,1.0,Not Reported,2018
Texas,480276.0,0.0,1.0,Not Reported,2018
Texas,480284.0,0.0,1.0,Not Reported,2018
Texas,480288.0,0.0,1.0,Other Physical Impairment,2018
Texas,480290.0,0.0,1.0,Other Physical Impairment,2018
Texas,480292.0,0.0,1.0,Not Reported,2018
Texas,480300.0,0.0,1.0,Not Reported,2018
Texas,480301.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480303.0,0.0,1.0,Not Reported,2018
Texas,480304.0,0.0,1.0,Not Reported,2018
Texas,480310.0,0.0,1.0,Not Reported,2018
Texas,480311.0,0.0,1.0,Not Reported,2018
Texas,480314.0,0.0,1.0,Not Reported,2018
Texas,480316.0,0.0,1.0,Not Reported,2018
Texas,480319.0,0.0,1.0,Not Reported,2018
Texas,480320.0,0.0,1.0,Not Reported,2018
Texas,480322.0,0.0,1.0,Not Reported,2018
Texas,480332.0,0.0,1.0,Not Reported,2018
Texas,480333.0,0.0,1.0,Not Reported,2018
Texas,480334.0,0.0,1.0,Not Reported,2018
Texas,480335.0,0.0,1.0,Not Reported,2018
Texas,480357.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480373.0,0.0,1.0,Not Reported,2018
Texas,480376.0,0.0,1.0,Not Reported,2018
Texas,480384.0,0.0,1.0,Not Reported,2018
Texas,480385.0,0.0,1.0,None/Apparently Normal,2018
Texas,480392.0,0.0,1.0,Not Reported,2018
Texas,480393.0,0.0,1.0,Not Reported,2018
Texas,480394.0,0.0,1.0,Not Reported,2018
Texas,480397.0,0.0,1.0,Not Reported,2018
Texas,480399.0,0.0,1.0,Not Reported,2018
Texas,480402.0,0.0,1.0,Not Reported,2018
Texas,480419.0,0.0,1.0,"Ill, Blackout",2018
Texas,480420.0,0.0,1.0,Not Reported,2018
Texas,480422.0,0.0,1.0,Not Reported,2018
Texas,480424.0,0.0,1.0,Not Reported,2018
Texas,480426.0,0.0,1.0,Not Reported,2018
Texas,480428.0,0.0,1.0,Not Reported,2018
Texas,480430.0,0.0,1.0,Not Reported,2018
Texas,480435.0,0.0,1.0,Not Reported,2018
Texas,480439.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480441.0,0.0,1.0,Physical Impairment - No Details,2018
Texas,480442.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480445.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480451.0,0.0,1.0,Not Reported,2018
Texas,480458.0,0.0,1.0,Not Reported,2018
Texas,480462.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480463.0,0.0,1.0,Not Reported,2018
Texas,480468.0,0.0,1.0,Not Reported,2018
Texas,480474.0,0.0,1.0,Not Reported,2018
Texas,480476.0,0.0,1.0,Not Reported,2018
Texas,480481.0,0.0,1.0,Not Reported,2018
Texas,480486.0,0.0,1.0,Not Reported,2018
Texas,480491.0,0.0,1.0,Not Reported,2018
Texas,480501.0,0.0,1.0,Not Reported,2018
Texas,480502.0,0.0,1.0,Not Reported,2018
Texas,480507.0,0.0,1.0,Not Reported,2018
Texas,480507.0,0.0,2.0,Not Reported,2018
Texas,480526.0,0.0,1.0,Not Reported,2018
Texas,480531.0,0.0,1.0,Not Reported,2018
Texas,480539.0,0.0,1.0,Not Reported,2018
Texas,480541.0,0.0,1.0,Not Reported,2018
Texas,480551.0,0.0,1.0,Not Reported,2018
Texas,480562.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480571.0,0.0,1.0,Not Reported,2018
Texas,480579.0,0.0,1.0,Not Reported,2018
Texas,480579.0,0.0,2.0,Not Reported,2018
Texas,480584.0,0.0,1.0,Not Reported,2018
Texas,480588.0,0.0,1.0,Not Reported,2018
Texas,480594.0,0.0,1.0,Not Reported,2018
Texas,480601.0,0.0,1.0,Other Physical Impairment,2018
Texas,480603.0,0.0,1.0,Not Reported,2018
Texas,480604.0,0.0,1.0,Not Reported,2018
Texas,480609.0,0.0,1.0,Not Reported,2018
Texas,480613.0,0.0,1.0,Not Reported,2018
Texas,480618.0,0.0,1.0,Not Reported,2018
Texas,480627.0,0.0,1.0,Not Reported,2018
Texas,480639.0,0.0,1.0,Not Reported,2018
Texas,480659.0,0.0,1.0,Not Reported,2018
Texas,480661.0,0.0,1.0,Not Reported,2018
Texas,480662.0,0.0,1.0,Not Reported,2018
Texas,480668.0,0.0,1.0,Not Reported,2018
Texas,480669.0,0.0,1.0,Not Reported,2018
Texas,480669.0,0.0,2.0,Not Reported,2018
Texas,480669.0,0.0,3.0,Not Reported,2018
Texas,480671.0,0.0,1.0,Not Reported,2018
Texas,480688.0,0.0,1.0,Not Reported,2018
Texas,480689.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480694.0,0.0,1.0,Not Reported,2018
Texas,480701.0,0.0,1.0,Not Reported,2018
Texas,480703.0,0.0,1.0,Not Reported,2018
Texas,480715.0,0.0,1.0,Not Reported,2018
Texas,480720.0,0.0,1.0,Not Reported,2018
Texas,480723.0,0.0,1.0,Not Reported,2018
Texas,480731.0,0.0,1.0,Not Reported,2018
Texas,480734.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480743.0,0.0,1.0,None/Apparently Normal,2018
Texas,480756.0,0.0,1.0,Not Reported,2018
Texas,480756.0,0.0,2.0,Not Reported,2018
Texas,480758.0,0.0,1.0,Not Reported,2018
Texas,480760.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480766.0,0.0,1.0,Not Reported,2018
Texas,480766.0,0.0,2.0,Not Reported,2018
Texas,480770.0,0.0,1.0,Not Reported,2018
Texas,480782.0,0.0,1.0,Not Reported,2018
Texas,480783.0,0.0,1.0,Not Reported,2018
Texas,480784.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480793.0,0.0,1.0,Not Reported,2018
Texas,480796.0,0.0,1.0,Not Reported,2018
Texas,480799.0,0.0,1.0,Not Reported,2018
Texas,480819.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,480820.0,0.0,1.0,Not Reported,2018
Texas,480821.0,0.0,1.0,Not Reported,2018
Texas,480844.0,0.0,1.0,Not Reported,2018
Texas,480844.0,0.0,2.0,Not Reported,2018
Texas,480848.0,0.0,1.0,Not Reported,2018
Texas,480851.0,0.0,1.0,Not Reported,2018
Texas,480867.0,0.0,1.0,Not Reported,2018
Texas,480869.0,0.0,1.0,Not Reported,2018
Texas,480873.0,0.0,1.0,Not Reported,2018
Texas,480878.0,0.0,1.0,Not Reported,2018
Texas,480882.0,0.0,1.0,Not Reported,2018
Texas,480886.0,0.0,1.0,Not Reported,2018
Texas,480886.0,0.0,2.0,Not Reported,2018
Texas,480889.0,0.0,1.0,Not Reported,2018
Texas,480893.0,0.0,1.0,Not Reported,2018
Texas,480899.0,0.0,1.0,Not Reported,2018
Texas,480904.0,0.0,1.0,Not Reported,2018
Texas,480913.0,0.0,1.0,Not Reported,2018
Texas,480918.0,0.0,1.0,Not Reported,2018
Texas,480923.0,0.0,1.0,Not Reported,2018
Texas,480931.0,0.0,1.0,Not Reported,2018
Texas,480932.0,0.0,1.0,Not Reported,2018
Texas,480936.0,0.0,1.0,Not Reported,2018
Texas,480939.0,0.0,1.0,Not Reported,2018
Texas,480952.0,0.0,1.0,Not Reported,2018
Texas,480955.0,0.0,1.0,Not Reported,2018
Texas,480956.0,0.0,1.0,Not Reported,2018
Texas,480957.0,0.0,1.0,Not Reported,2018
Texas,480970.0,0.0,1.0,Not Reported,2018
Texas,480973.0,0.0,1.0,Not Reported,2018
Texas,480982.0,0.0,1.0,Not Reported,2018
Texas,480995.0,0.0,1.0,Not Reported,2018
Texas,481002.0,0.0,1.0,Not Reported,2018
Texas,481006.0,0.0,1.0,Not Reported,2018
Texas,481014.0,0.0,1.0,Not Reported,2018
Texas,481024.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481036.0,0.0,1.0,Not Reported,2018
Texas,481038.0,0.0,1.0,Not Reported,2018
Texas,481038.0,0.0,2.0,Not Reported,2018
Texas,481040.0,0.0,1.0,Not Reported,2018
Texas,481045.0,0.0,1.0,Not Reported,2018
Texas,481047.0,0.0,1.0,Not Reported,2018
Texas,481055.0,0.0,1.0,Not Reported,2018
Texas,481057.0,0.0,1.0,Not Reported,2018
Texas,481057.0,0.0,2.0,Not Reported,2018
Texas,481057.0,0.0,3.0,Not Reported,2018
Texas,481063.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481067.0,0.0,1.0,Reported as Unknown if Impaired,2018
Texas,481073.0,0.0,1.0,Not Reported,2018
Texas,481084.0,0.0,1.0,Not Reported,2018
Texas,481087.0,0.0,1.0,Not Reported,2018
Texas,481091.0,0.0,1.0,Not Reported,2018
Texas,481100.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481101.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481103.0,0.0,1.0,Not Reported,2018
Texas,481118.0,0.0,1.0,Not Reported,2018
Texas,481121.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481128.0,0.0,1.0,Not Reported,2018
Texas,481130.0,0.0,1.0,Not Reported,2018
Texas,481131.0,0.0,1.0,Not Reported,2018
Texas,481148.0,0.0,1.0,Not Reported,2018
Texas,481163.0,0.0,1.0,Not Reported,2018
Texas,481165.0,0.0,1.0,Not Reported,2018
Texas,481168.0,0.0,1.0,Not Reported,2018
Texas,481169.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481172.0,0.0,1.0,Not Reported,2018
Texas,481180.0,0.0,1.0,Other Physical Impairment,2018
Texas,481180.0,0.0,2.0,Other Physical Impairment,2018
Texas,481180.0,0.0,3.0,Other Physical Impairment,2018
Texas,481183.0,0.0,1.0,Not Reported,2018
Texas,481184.0,0.0,1.0,Not Reported,2018
Texas,481189.0,0.0,1.0,Not Reported,2018
Texas,481192.0,0.0,1.0,Not Reported,2018
Texas,481198.0,0.0,1.0,Not Reported,2018
Texas,481198.0,0.0,2.0,Not Reported,2018
Texas,481198.0,0.0,3.0,Not Reported,2018
Texas,481206.0,0.0,1.0,Not Reported,2018
Texas,481215.0,0.0,1.0,Not Reported,2018
Texas,481217.0,0.0,1.0,Not Reported,2018
Texas,481230.0,0.0,1.0,Not Reported,2018
Texas,481231.0,0.0,1.0,Not Reported,2018
Texas,481234.0,0.0,1.0,Not Reported,2018
Texas,481234.0,0.0,2.0,Not Reported,2018
Texas,481235.0,0.0,1.0,Not Reported,2018
Texas,481237.0,0.0,1.0,Not Reported,2018
Texas,481238.0,0.0,1.0,Not Reported,2018
Texas,481240.0,0.0,1.0,Not Reported,2018
Texas,481241.0,0.0,1.0,Not Reported,2018
Texas,481243.0,0.0,1.0,Not Reported,2018
Texas,481246.0,0.0,1.0,Not Reported,2018
Texas,481251.0,0.0,1.0,"Ill, Blackout",2018
Texas,481254.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2018
Texas,481258.0,0.0,1.0,Not Reported,2018
Texas,481264.0,0.0,1.0,Not Reported,2018
Texas,481265.0,0.0,1.0,Not Reported,2018
